cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,inst.webaddr,idothnii,iinvfee,ivencap,iserfee,isecz,iinscom,iinsund,iinsoth,netgnsln,netgnsre,netgnast,iotnii
"9121","0","1014554","1127436","State Bank of Bottineau","Bottineau","ND","58318","12/31/2014","2/18/2015","NM","514 Thompson Street","STATE BANK OF BOTTINEAU HOLDING COMPANY","1","0","0","2","1","Bottineau","","","10/21/1901","1/1/1934","6/2/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","http://www.statebankofbottineau.com","304","0","0","0","0","3","0","3","0","0","176","125"
"25260","0","856944","0","State Bank of Brooks","Corning","IA","50841","12/31/2014","2/18/2015","NM","701 Benton Avenue","","1","0","0","7","0","Adams","","","1/1/1914","6/22/1984","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","NA","4","0","0","0","0","0","0","0","0","0","0","4"
"14061","0","225241","2634221","State Bank of Burnettsville","Burnettsville","IN","47926","12/31/2014","2/18/2015","NM","324 South Main Street","SBB BANCSHARES, INC.","2","0","0","4","0","White","","","7/10/1902","3/14/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","www.bvillebank.com","68","0","0","0","0","0","0","0","0","0","0","68"
"16583","52765","21256","0","State Bank of Burrton","Burrton","KS","67020","12/31/2014","2/18/2015","SM","200 North Burrton Avenue","","1","0","0","7","0","Harvey","48620","Wichita, KS","5/22/1947","5/22/1947","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Wichita","Kansas City","Western","Western","www.statebankofburrton.com","22","0","0","0","0","0","0","0","0","-1","0","23"
"1556","0","750444","1205101","State Bank of Bussey","Bussey","IA","50044","12/31/2014","2/18/2015","NM","402 Merrill Street","TWIN CEDARS BANCORP.","3","0","0","2","1","Marion","","","3/27/1931","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","http://WWW.SBBUSSEY.COM","31","0","0","0","0","0","0","0","0","0","0","31"
"15123","0","459448","0","State Bank of Cazenovia","Cazenovia","WI","53924","12/31/2014","2/18/2015","NM","110 E Main St","","2","0","0","2","0","Richland","","","11/21/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","","58","0","0","0","0","0","0","0","0","53","0","5"
"11311","0","246237","1205923","State Bank of Cerro Gordo","Cerro Gordo","IL","61818","12/31/2014","2/18/2015","NM","101 South Madison Street","BEMENT BANCSHARES, INC.","1","0","0","7","0","Piatt","16580","Champaign-Urbana, IL","5/24/1894","1/1/1934","5/6/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","http://www.bankcerrogordo.com","66","0","0","0","0","1","0","1","0","0","-1","66"
"8197","0","401951","1127173","State Bank of Ceylon","Ceylon","MN","56121","12/31/2014","2/18/2015","NM","104 West Main Street","CEYLON BANCORPORATION, INC.","1","0","0","2","0","Martin","","","4/1/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","http://www.statebankofceylon.com","6","0","0","0","0","0","0","0","0","0","0","6"
"8858","0","112556","1843688","State Bank of Chandler","Chandler","MN","56122","12/31/2014","2/18/2015","NM","Fourth And Main","CHANDLER BANCSHARES, INC.","1","0","0","2","0","Murray","","","1/1/1902","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","www.statebankofchandler.com","58","0","0","3","0","3","0","3","0","0","0","52"
"11686","16026","258539","1246403","State Bank of Cherry","Cherry","IL","61317","12/31/2014","2/18/2015","NM","110 South Main Street","CHERRY BANCORPORATION, INC.","1","0","0","2","1","Bureau","","","5/6/1906","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","WWW.STATEBANKOFCHERRY.COM","80","0","0","0","0","8","0","8","0","0","0","72"
"12331","11432","120542","1133820","State Bank of Chilton","Chilton","WI","53014","12/31/2014","2/18/2015","NM","26 East Main Street","CALUMET BANCORPORATION, INC.","3","0","0","4","1","Calumet","11540","Appleton, WI","4/19/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","www.statebankofchilton.com","29","30","0","5","0","1","0","1","0","-141","0","134"
"12940","0","103602","0","State Bank of Chittenango","Chittenango","NY","13037","12/31/2014","2/18/2015","NM","519 Genesee Street","","1","0","0","7","0","Madison","45060","Syracuse, NY","2/23/1923","1/1/1934","4/2/2007","Stock","15975","0","FDIC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","www.oneidabank.com","0","0","0","0","0","0","0","0","0","0","0","0"
"16479","0","152431","1204618","State Bank of Chrisman","Chrisman","IL","61924","12/31/2014","2/18/2015","NM","202 West Madison Avenue","LONGVIEW CAPITAL CORPORATION","2","0","0","2","0","Edgar","","","8/11/1891","9/6/1946","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","www.sbchrisman.com","183","34","0","0","0","7","0","7","0","-9","0","151"
"872","0","333034","3184125","State Bank of Cochran","Cochran","GA","31014","12/31/2014","2/18/2015","NM","112 E Beech Street","CENTRAL GEORGIA BANKING COMPANY","4","0","0","4","1","Bleckley","","","1/5/1922","1/1/1934","7/30/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","http://statebankofcochran.com/","369","0","0","0","0","42","0","42","0","-1","0","328"
"12444","14423","116358","1128200","State Bank of Cold Spring","Cold Spring","MN","56320","12/31/2014","2/18/2015","NM","401 Main Street","LINDELL BANCSHARES, INC.","1","0","0","8","1","Stearns","41060","St. Cloud, MN","1/1/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.statebankcoldspring.com","215","0","0","0","0","108","0","108","0","-30","0","137"
"8323","0","1008450","0","State Bank of Colon","Colon","NE","68018","12/31/2014","2/18/2015","NM","102 Spruce Street","","1","0","0","2","0","Saunders","36540","Omaha-Council Bluffs, NE-IA","4/28/1899","1/1/1934","2/7/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","West","","31","0","0","0","0","0","0","0","0","0","0","31"
"21952","15501","225335","1204814","State Bank of Countryside","Countryside","IL","60525","12/31/2014","2/18/2015","NM","6734 Joliet Road","SBC, INCORPORATED","5","0","0","4","1","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","3/19/1975","3/19/1975","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Chicago","Chicago","Central","Central","http://www.statebankofcountryside.com","1266","0","0","102","0","0","0","0","432","-1030","-152","1914"
"15091","9868","525549","2336806","State Bank of Cross Plains","Cross Plains","WI","53528","12/31/2014","2/18/2015","NM","1205 Main Street","S.B.C.P. BANCORP, INC.","9","0","0","4","0","Dane","31540","Madison, WI","1/1/1908","1/1/1934","7/5/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","http://www.crossplainsbank.com","4100","536","0","490","0","0","0","0","531","-276","210","2609"
"1401","0","283157","3042841","State Bank of Danvers","Benson","MN","56215","12/31/2014","2/18/2015","NM","2010 Minnesota Ave","WEST 12 BANCORPORATION, INC.","1","0","0","2","1","Swift","","","7/9/1902","1/1/1934","7/9/2012","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","www.sbdanvers.com","48","0","0","0","0","0","0","0","0","0","0","48"
"5740","0","45038","1137453","State Bank of Davis","Davis","IL","61019","12/31/2014","2/18/2015","NM","100 Route 75","FORESIGHT FINANCIAL GROUP, INC.","1","0","0","4","0","Stephenson","","","7/14/1928","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","http://www.statebankofdavis.com","93","1","0","0","0","3","0","3","0","3","-122","208"
"15463","0","621357","0","State Bank of De Kalb","De Kalb","TX","75559","12/31/2014","2/18/2015","NM","102 S.W. Runnels Street","","4","0","0","4","1","Bowie","45500","Texarkana, TX-AR","2/19/1937","2/20/1937","3/26/2014","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","www.statebankofdekalb.com","921","0","0","0","0","0","0","0","501","0","-14","434"
"10198","13708","283858","1125021","State Bank of Delano","Delano","MN","55328","12/31/2014","2/18/2015","NM","1300 Babcock Boulevard East","DELANO STATE AGENCY, INC.","1","0","0","4","1","Wright","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1908","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","http://WWW.DELANOBANK.COM","391","0","0","0","0","0","0","0","96","24","3","268"
"9659","0","792453","1143575","State Bank of Downs","Downs","KS","67437","12/31/2014","2/18/2015","NM","900 Morgan Avenue","B BANK, INC.","3","0","1","2","1","Osborne","","","1/1/1892","1/1/1934","10/6/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","www.statebankofdowns.com","-45","0","0","0","0","0","0","0","0","-119","0","74"
"11625","0","215251","1129243","State Bank of Drummond","Drummond","WI","54832","12/31/2014","2/18/2015","NM","52485 Wisconsin Ave.","DRUMMOND BANCSHARES, INC.","3","0","0","8","0","Bayfield","","","1/1/1921","1/1/1934","8/15/2013","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","http://www.statebankofdrummond.com","147","0","0","0","0","0","0","0","8","13","0","126"
"18145","0","403656","0","State Bank of Eagle Butte","Eagle Butte","SD","57625","12/31/2014","2/18/2015","NM","124 Main St","","1","0","0","2","0","Dewey","","","2/1/1960","2/1/1960","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","www.statebankofeaglebutte.com","306","0","0","0","0","96","0","96","0","0","0","210"
"16561","0","379050","1134863","State Bank of Easton","Easton","MN","56025","12/31/2014","2/18/2015","NM","50 Main Street","EASTON BANCSHARES, INCORPORATED","1","0","0","2","1","Faribault","","","5/21/1934","4/9/1947","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","","47","0","0","0","0","0","0","0","0","0","0","47"
"8541","15645","723158","1126112","State Bank of Fairmont","Fairmont","MN","56031","12/31/2014","2/18/2015","NM","918 East Blue Earth Avenue","WEB, INC.","1","0","0","2","1","Martin","","","6/1/1917","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.sbof.com","59","0","0","0","0","0","0","0","0","0","0","59"
"15146","14106","576354","1125432","State Bank of Florence","Florence","WI","54121","12/31/2014","2/18/2015","NM","541 Central Avenue","FLORENCE BANCORPORATION, INC.","3","0","0","4","0","Florence","","","1/1/1891","5/16/1935","6/1/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Appleton","Minneapolis","Central","Central","http://www.florencestatebank.com","491","0","0","194","0","0","0","0","0","52","0","245"
"58599","0","3650442","0","State Bank of Georgia","Fayetteville","GA","30214","12/31/2014","2/18/2015","NM","131 Gingercake Road","","1","0","0","4","0","Fayette","12060","Atlanta-Sandy Springs-Roswell, GA","11/5/2007","11/5/2007","1/28/2015","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","http://www.sbgbanking.com","106","0","0","21","0","0","0","0","11","34","0","40"
"10434","0","937339","1718209","State Bank of Graymont","Graymont","IL","61743","12/31/2014","2/18/2015","NM","204 Main Street","GRAYMONT BANCORP, INC.","3","0","0","2","0","Livingston","","","1/1/1913","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","www.sbofgray.com","495","0","0","109","0","0","0","0","119","0","0","267"
"8199","0","80552","1128086","State Bank of Hamburg","Hamburg","MN","55339","12/31/2014","2/18/2015","NM","591 Park Avenue","HAMBURG FINANCIAL, INC.","1","0","0","2","1","Carver","33460","Minneapolis-St. Paul-Bloomington, MN-WI","12/5/1904","1/1/1934","5/7/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","www.statebankofhamburg.com","-7","0","0","1","0","0","0","0","0","-24","0","16"
"11671","15537","879336","1427314","State Bank of Herscher","Herscher","IL","60941","12/31/2014","2/18/2015","NM","10 Tobey Drive","HERSHARE FINANCIAL CORPORATION","2","0","0","4","1","Kankakee","28100","Kankakee, IL","5/20/1902","1/1/1934","10/13/2011","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","http://www.sbherscher.com","-1344","0","0","0","0","0","0","0","0","-1922","0","578"
"33682","0","95716","0","State Bank of India","New York","NY","10022","12/31/2014","2/18/2015","OI","460 Park Avenue","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/5/1955","12/8/1971","2/23/2012","Stock","0","0","FDIC","DIF","New York","SAN FRANCISCO","New York City","New York","Northeastern","Northeast","","0","","","","","","","","","","",""
"33664","0","217237","0","State Bank of India","Chicago","IL","60603","12/31/2014","2/18/2015","OI","19 S. Lasalle St., 2nd Fl.","","1","0","0","4","0","Cook","16980","Chicago-Naperville-Elgin, IL-IN-WI","7/5/1955","12/29/1975","10/31/2014","Stock","0","0","FDIC","DIF","Chicago","SAN FRANCISCO","Chicago","Chicago","Central","Central","","0","","","","","","","","","","",""
"23998","0","779968","1242562","State Bank of India (California)","Los Angeles","CA","90017","12/31/2014","2/18/2015","NM","707 Wilshire Blvd, # 2900","STATE BANK OF INDIA","11","0","1","4","0","Los Angeles","31080","Los Angeles-Long Beach-Anaheim, CA","9/3/1982","9/3/1982","2/3/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Los Angeles (West)","San Francisco","Western","Western","www.sbical.com","3428","0","0","0","0","0","0","0","586","0","0","2842"
"10820","0","944935","0","State Bank of Industry","Industry","IL","61440","12/31/2014","2/18/2015","NM","101 W. Main Street","","1","0","0","2","1","Mcdonough","","","3/25/1901","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","www.statebankofindustry.com","113","0","0","0","0","0","0","0","0","-3","0","116"
"10200","0","1014255","0","State Bank of Jeffers","Jeffers","MN","56145","12/31/2014","2/18/2015","NM","104 East Whited Street","","1","0","0","2","0","Cottonwood","","","6/27/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","www.statebankofjeffers.com","20","0","0","0","0","0","0","0","0","0","0","20"
"9351","0","912756","1132793","State Bank of Lake Park","Lake Park","MN","56554","12/31/2014","2/18/2015","NM","2049 2nd Street","LAKE PARK BANCSHARES, INC.","2","0","0","8","1","Becker","","","10/11/1926","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","http://www.statebankoflakepark.com","32","0","0","3","0","0","0","0","0","0","0","29"
"16477","0","678258","1124994","State Bank of Lakota","Lakota","ND","58344","12/31/2014","2/18/2015","NM","125 Main Street","LAKOTA BANK HOLDING COMPANY, INC.","1","0","0","2","1","Nelson","","","1/1/1900","9/16/1946","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Grand Forks","Minneapolis","Central","West","www.statebankoflakota.com","53","0","0","0","0","0","0","0","0","0","12","41"
"12396","0","490535","1204775","State Bank of Lincoln","Lincoln","IL","62656","12/31/2014","2/18/2015","NM","508 Broadway","LINCOLN S.B. CORP.","6","0","0","8","1","Logan","","","1/16/1904","1/1/1934","7/2/2009","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","http://www.sblincoln.com","7055","35","0","1225","0","5","1","4","4250","-111","10","1641"
"8190","0","916259","1129186","State Bank of Lismore","Lismore","MN","56155","12/31/2014","2/18/2015","NM","190 South 3rd Avenue","LISMORE FINANCIAL SERVICES, INC.","1","0","0","2","1","Nobles","","","1/1/1900","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Central","West","www.statebankoflismore.com","133","0","0","0","0","0","0","0","0","0","0","133"
"1833","0","345747","1129618","State Bank of Lizton","Lizton","IN","46149","12/31/2014","2/18/2015","NM","206 North State Street","LIZTON FINANCIAL CORPORATION","11","0","0","4","0","Hendricks","26900","Indianapolis-Carmel-Anderson, IN","12/1/1910","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","http://www.statebankoflizton.com","1638","338","0","0","0","12","0","12","30","698","0","560"
"18525","0","2554","3615272","State Bank of Marietta","Marietta","MN","56257","12/31/2014","2/18/2015","NM","201 3rd Ave North","DAKOTA FINANCIAL, INC.","1","0","0","2","1","Lac Qui Parle","","","8/14/1941","5/21/1962","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","http://www.sbmarietta.com","3","0","0","0","0","0","0","0","0","0","0","3"
